Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2019,37,1293,80,1356,52,A,0,31,64,11,26,7,7,11,27,20,11,10,3,20,16,51,3,14,17,26,13,22,6,16,6,7,5
2019,37,1332,65,1360,55,H,0,23,54,4,15,15,21,11,24,14,9,11,6,16,20,49,7,28,8,11,7,24,12,16,1,2,22
2019,37,1342,103,1440,70,H,0,32,51,18,27,21,23,6,29,27,13,6,2,13,25,60,9,33,11,11,6,15,13,11,5,2,14
2019,37,1351,81,1313,71,H,0,29,67,9,25,14,28,16,21,16,11,10,8,14,24,53,7,18,16,19,10,29,14,23,3,5,25
2019,37,1392,83,1254,79,H,0,32,65,5,18,14,21,15,23,14,12,5,4,17,27,49,11,22,14,24,3,21,16,16,6,4,19
2019,37,1396,65,1269,63,H,0,23,61,2,18,17,21,9,23,7,11,11,3,16,25,59,5,24,8,10,10,32,10,19,3,1,17
2019,37,1403,79,1322,44,H,0,29,60,10,23,11,17,10,31,16,12,8,6,20,13,53,4,19,14,22,12,21,6,19,5,4,20
2019,37,1422,77,1164,54,H,0,26,53,9,21,16,24,4,25,13,8,9,0,22,19,58,3,23,13,23,15,25,4,17,3,4,21
2019,37,1455,69,1240,65,H,0,29,67,5,18,6,10,14,30,12,14,4,4,15,24,63,6,15,11,13,8,25,12,12,7,5,15
2019,38,1167,86,1249,65,H,0,34,61,8,20,10,12,9,20,17,15,8,9,29,18,47,3,12,26,39,15,20,9,23,5,3,15
2019,38,1171,78,1131,68,H,0,30,59,14,30,4,8,12,24,19,14,2,3,12,29,54,5,14,5,7,2,20,10,9,7,2,13
2019,38,1182,72,1271,57,H,0,24,60,12,36,12,19,14,30,16,12,5,3,12,21,57,7,17,8,11,7,26,11,11,7,2,16
2019,38,1198,102,1316,89,H,0,36,73,9,23,21,28,17,24,20,16,14,6,19,34,73,6,33,15,20,17,22,19,18,9,8,23
2019,38,1205,81,1244,77,H,0,25,57,8,21,23,30,9,23,11,10,5,1,24,27,64,3,9,20,28,19,26,10,14,2,8,23
2019,38,1270,77,1300,61,H,0,25,51,2,15,25,29,11,24,16,16,7,1,12,24,56,9,24,4,9,10,17,16,18,5,1,18
2019,38,1359,77,1287,72,H,0,27,52,6,18,17,24,7,34,11,19,7,6,15,28,76,7,26,9,15,17,21,12,11,9,3,19
2019,38,1362,85,1186,63,H,0,31,60,11,25,12,17,11,30,19,9,8,4,14,25,60,7,23,6,9,7,22,7,12,3,1,17
2019,38,1365,82,1290,54,H,0,30,57,12,23,10,12,9,30,19,12,4,5,15,24,58,3,11,3,9,8,20,15,10,3,0,10
2019,38,1409,70,1309,60,H,0,24,46,9,21,13,33,8,37,14,15,7,2,18,23,66,5,21,9,17,11,25,13,11,9,2,24
2019,38,1454,69,1282,66,A,0,25,49,8,18,11,13,10,31,11,21,1,1,24,21,56,6,22,18,32,10,15,8,7,8,2,15
2019,38,1458,101,1366,60,H,0,37,66,16,34,11,14,13,32,28,10,10,2,5,24,60,11,39,1,2,3,17,16,13,5,2,15
2019,39,1117,75,1194,71,H,0,23,80,5,27,24,33,23,36,9,8,5,2,18,24,83,8,33,15,17,23,38,11,13,1,6,25
2019,39,1166,86,1453,65,H,0,31,65,14,33,10,22,8,35,21,14,10,2,19,21,60,5,22,18,26,8,34,11,18,8,2,20
2019,39,1177,90,1227,70,H,0,32,61,12,26,14,24,9,32,15,15,10,3,19,25,58,11,31,9,13,5,25,10,20,7,1,20
2019,39,1203,70,1224,64,H,0,24,66,7,20,15,26,14,34,11,11,7,3,23,20,65,3,18,21,31,16,33,9,12,5,8,24
2019,40,1113,76,1208,74,A,0,26,64,4,16,20,27,15,23,8,12,8,0,23,20,47,8,22,26,32,7,27,11,19,6,7,21
2019,40,1116,79,1427,67,N,0,23,55,6,16,27,34,11,28,17,15,7,8,20,21,61,8,29,17,24,14,22,8,12,7,3,29
2019,40,1120,75,1412,71,N,0,22,57,4,22,27,34,14,26,10,10,2,7,17,28,63,9,29,6,11,12,27,11,13,8,3,26
2019,40,1122,95,1236,68,H,0,35,65,8,17,17,29,17,26,19,11,6,2,15,26,61,8,30,8,10,10,18,9,16,4,4,23
2019,40,1124,58,1112,49,A,0,22,50,4,19,10,20,18,32,10,20,7,3,17,19,53,9,28,2,6,5,14,15,10,7,3,21
2019,40,1125,74,1417,72,A,0,27,68,11,32,9,14,12,32,19,11,6,3,20,26,61,8,28,12,28,12,32,12,13,5,5,15
2019,40,1131,75,1311,63,H,0,30,62,5,17,10,13,9,30,20,15,5,2,8,24,57,8,24,7,7,3,24,13,16,6,5,19
2019,40,1138,73,1356,65,H,0,27,62,7,30,12,15,10,16,19,10,3,6,19,22,45,3,13,18,22,9,26,10,22,6,6,20
2019,40,1143,67,1142,66,H,0,21,48,5,17,20,24,7,21,7,11,7,3,19,22,52,10,27,12,15,10,22,10,15,2,2,18
2019,40,1154,86,1369,74,H,0,30,67,11,36,15,20,7,34,16,10,5,5,11,29,66,12,34,4,11,8,34,16,15,3,6,19
2019,40,1155,74,1347,66,H,0,26,55,7,23,15,20,14,22,8,14,6,3,13,25,50,9,16,7,11,6,18,10,14,7,2,17
2019,40,1158,83,1433,79,A,0,26,51,6,16,25,33,9,30,10,23,10,0,24,27,64,6,27,19,30,12,19,13,16,12,5,24
2019,40,1159,82,1265,66,H,0,26,52,6,21,24,30,12,34,13,16,4,3,19,23,60,7,28,13,22,9,19,12,11,9,0,27
2019,40,1163,61,1264,46,H,0,21,56,4,23,15,24,14,26,14,17,12,9,18,17,49,5,18,7,12,10,27,10,24,10,2,23
2019,40,1171,61,1107,52,A,0,22,53,7,24,10,16,9,36,15,11,1,4,18,18,60,8,24,8,14,8,24,7,5,4,2,16
2019,40,1183,73,1133,66,A,0,24,57,13,24,12,15,7,22,15,9,5,1,20,24,55,5,17,13,20,13,28,13,13,4,4,15
2019,40,1202,93,1423,50,H,0,36,76,17,46,4,5,16,31,24,5,11,7,10,21,60,2,13,6,9,11,25,11,15,2,1,12
2019,40,1212,70,1339,58,A,0,22,58,9,24,17,22,10,34,18,14,6,1,22,18,51,4,27,18,27,5,29,13,14,5,3,20
2019,40,1219,86,1441,59,H,0,36,54,9,18,5,9,6,23,20,11,9,6,14,24,53,9,27,2,8,10,14,13,17,4,0,10
2019,40,1228,73,1190,55,H,0,26,60,10,25,11,21,14,25,14,14,8,3,17,18,52,6,22,13,21,11,26,9,20,8,0,21
2019,40,1231,71,1139,68,N,0,27,52,9,21,8,10,7,26,18,15,5,6,12,28,65,10,25,2,2,11,20,17,10,5,1,15
2019,40,1234,77,1320,54,N,0,29,54,10,25,9,14,6,30,18,12,6,1,14,20,55,6,29,8,15,6,22,12,12,3,0,16
2019,40,1235,77,1179,68,N,0,30,67,9,23,8,12,11,22,17,7,4,5,11,29,59,9,27,1,2,6,26,22,12,3,2,16
2019,40,1237,82,1442,68,H,0,27,58,7,19,21,31,12,26,18,7,2,6,13,26,62,7,17,9,12,12,22,9,12,3,3,21
2019,40,1239,79,1126,71,A,0,30,62,4,17,15,23,14,32,18,15,3,8,18,25,68,3,14,18,23,13,24,12,9,8,4,22
2019,40,1240,55,1191,50,A,0,21,59,7,22,6,8,10,37,8,16,7,2,18,16,52,6,24,12,17,3,30,9,12,11,3,13
2019,40,1242,74,1437,71,H,0,23,46,5,15,23,30,9,26,9,14,4,2,19,24,59,8,28,15,19,10,16,8,9,5,2,21
2019,40,1243,71,1209,59,H,0,25,53,12,26,9,12,8,25,23,19,10,0,13,22,51,8,31,7,9,3,21,9,17,13,5,12
2019,40,1244,73,1399,68,H,0,26,55,6,13,15,25,14,21,19,15,7,6,18,24,57,8,19,12,18,13,19,10,13,11,4,22
2019,40,1246,88,1428,61,H,0,34,58,12,21,8,12,7,16,13,6,6,5,10,24,54,7,23,6,8,13,18,12,18,2,2,15
2019,40,1256,83,1418,62,A,0,30,59,13,23,10,13,10,28,17,16,7,4,19,20,57,7,22,15,21,13,21,10,18,6,3,17
2019,40,1257,83,1245,70,H,0,26,51,9,18,22,29,10,24,14,10,5,2,19,24,52,11,24,11,16,7,20,13,11,5,2,21
2019,40,1258,85,1340,58,A,0,26,54,7,17,26,36,11,26,14,10,8,3,21,17,49,4,19,20,30,12,24,12,18,6,4,27
2019,40,1261,78,1388,74,N,0,25,56,6,17,22,25,6,21,11,11,11,4,22,25,52,6,17,18,25,10,26,9,19,7,1,22
2019,40,1267,75,1103,74,A,0,27,63,12,26,9,9,14,24,13,16,8,2,16,26,56,11,28,11,12,7,22,11,15,3,1,14
2019,40,1276,70,1444,62,H,0,24,54,7,18,15,25,8,24,8,8,10,2,14,21,46,6,19,14,20,4,28,4,16,4,1,20
2019,40,1280,70,1153,59,H,0,22,48,12,23,14,23,11,23,16,13,5,5,18,19,51,3,14,18,24,11,19,9,13,6,5,21
2019,40,1282,80,1270,67,H,0,29,51,11,24,11,16,3,15,16,12,8,1,15,27,54,3,14,10,13,10,21,14,21,5,1,18
2019,40,1293,74,1238,57,H,0,23,55,7,20,21,27,8,31,17,13,8,8,17,20,63,4,20,13,21,16,26,6,15,5,4,22
2019,40,1295,74,1283,67,H,0,22,40,7,16,23,32,2,31,8,19,7,2,14,28,67,5,24,6,10,9,21,13,10,13,1,23
2019,40,1299,78,1398,76,A,0,32,63,7,17,7,11,9,18,10,11,8,0,17,25,48,8,20,18,21,7,22,12,18,4,1,15
2019,40,1301,89,1336,78,N,0,34,56,7,14,14,20,5,35,14,17,6,1,25,27,64,6,17,18,27,9,20,13,14,9,2,20
2019,40,1303,89,1225,80,A,0,31,65,10,26,17,25,7,27,16,7,4,0,23,26,56,10,29,18,26,6,30,11,18,2,0,21
2019,40,1305,72,1355,68,H,0,22,65,10,39,18,23,12,25,15,6,4,6,12,23,55,11,28,11,14,7,34,14,15,2,0,24
2019,40,1312,90,1192,80,A,0,25,50,9,19,31,35,11,27,12,12,5,2,19,27,58,9,23,17,22,7,18,16,7,4,4,23
2019,40,1314,103,1211,90,H,0,35,64,13,25,20,25,14,28,18,23,6,2,18,32,63,8,22,18,23,5,16,17,14,13,4,20
2019,40,1316,68,1149,61,H,0,22,50,7,25,17,25,9,37,20,27,6,5,15,22,75,4,23,13,17,18,25,8,16,18,1,22
2019,40,1322,69,1380,66,N,0,21,48,4,17,23,39,8,20,11,14,15,1,18,22,51,6,11,16,20,9,27,15,23,6,2,30
2019,40,1323,88,1345,80,N,0,26,50,11,21,25,29,2,28,20,9,6,4,15,30,70,9,29,11,18,15,25,17,7,5,2,21
2019,40,1325,63,1178,61,A,0,22,51,5,14,14,25,13,29,14,21,7,6,20,19,54,7,22,16,26,9,20,7,14,12,2,20
2019,40,1326,73,1137,71,H,0,27,56,6,15,13,18,9,30,15,13,2,3,14,23,55,12,30,13,18,5,24,13,8,6,1,20
2019,40,1328,81,1425,70,H,0,30,61,6,18,15,25,9,35,14,17,7,2,20,23,66,6,20,18,25,13,26,11,18,5,2,24
2019,40,1330,68,1393,62,A,0,23,50,9,26,13,20,10,28,14,18,7,2,25,16,48,8,22,22,34,10,23,13,13,8,4,17
2019,40,1331,59,1350,52,A,0,25,48,6,19,3,8,5,34,11,20,5,3,18,20,67,4,30,8,14,15,22,11,10,14,1,10
2019,40,1332,66,1129,54,H,0,21,43,4,14,20,25,5,28,7,12,5,3,17,18,51,7,16,11,18,9,17,5,10,4,1,17
2019,40,1338,78,1271,43,H,0,28,60,9,25,13,22,16,35,15,15,11,5,15,17,55,3,18,6,13,7,22,7,16,6,2,20
2019,40,1343,85,1233,81,N,0,30,64,13,34,12,14,10,26,19,11,8,2,15,30,63,13,29,8,10,8,25,14,13,3,4,16
2019,40,1351,69,1352,50,H,0,26,54,6,17,11,18,7,29,15,22,16,2,19,17,50,9,31,7,16,10,25,11,29,8,4,17
2019,40,1360,85,1294,65,H,0,33,58,8,14,11,13,4,31,18,15,8,0,20,25,57,5,16,10,16,6,21,9,13,6,3,16
2019,40,1363,79,1319,74,H,0,21,52,7,24,30,38,14,30,15,17,1,3,19,22,58,12,32,18,25,9,19,13,15,9,0,29
2019,40,1364,99,1349,89,A,0,31,59,14,29,23,24,5,23,17,9,9,4,26,30,61,11,28,18,34,17,23,17,14,4,3,18
2019,40,1367,88,1354,84,H,0,30,55,11,25,17,23,7,22,21,13,2,5,24,31,69,3,15,19,28,19,21,12,9,7,2,19
2019,40,1371,72,1353,66,H,0,20,49,11,27,21,32,8,30,14,11,5,8,18,25,79,6,29,10,15,25,27,13,11,10,5,26
2019,40,1374,81,1207,73,A,0,28,59,10,25,15,22,8,25,15,10,7,4,20,23,58,4,18,23,29,13,26,13,13,3,2,19
2019,40,1378,76,1111,69,H,0,27,62,6,15,16,28,18,30,13,16,8,2,24,22,56,5,22,20,24,6,24,9,12,3,6,22
2019,40,1381,78,1337,69,H,0,26,63,12,39,14,26,11,36,16,18,4,4,22,25,66,9,31,10,21,9,33,9,16,9,3,26
2019,40,1383,56,1389,53,H,0,17,53,11,28,11,18,12,25,11,14,6,3,16,19,46,4,12,11,18,6,27,9,16,3,7,19
2019,40,1390,78,1186,62,H,0,28,49,8,25,14,19,4,27,17,13,5,1,21,21,52,6,20,14,20,3,20,10,10,4,2,21
2019,40,1396,77,1172,75,N,0,29,63,12,31,7,13,10,25,22,13,11,2,14,27,57,13,27,8,12,7,27,16,18,7,3,14
2019,40,1397,102,1272,92,A,0,27,52,9,24,39,46,11,31,21,18,4,9,22,33,77,10,29,16,22,18,16,21,9,10,2,35
2019,40,1400,98,1213,60,H,0,37,63,16,30,8,11,9,33,22,11,5,5,14,22,61,8,27,8,11,7,18,12,11,2,3,11
2019,40,1401,67,1333,64,N,0,23,54,7,17,14,17,11,20,16,16,7,5,20,21,61,8,27,14,19,20,21,12,19,4,8,17
2019,40,1402,77,1410,68,A,0,26,44,7,16,18,33,7,30,20,19,6,5,22,24,61,6,21,14,19,10,21,17,15,9,1,24
2019,40,1403,82,1101,48,H,0,30,54,7,22,15,21,7,32,17,10,6,2,21,15,53,5,21,13,22,9,17,9,8,4,3,25
2019,40,1405,84,1292,62,H,0,28,61,11,26,17,21,8,28,22,9,7,5,15,26,61,4,17,6,15,11,27,13,14,5,1,17
2019,40,1414,86,1176,52,H,0,31,67,18,35,6,6,12,30,21,11,4,8,16,16,56,4,15,16,22,12,24,7,14,5,4,11
2019,40,1419,74,1372,58,H,0,21,52,13,31,19,23,9,26,16,16,6,3,17,20,56,6,20,12,17,12,23,7,17,5,5,24
2019,40,1422,53,1466,48,H,0,18,60,4,20,13,19,13,27,6,5,8,3,12,19,56,6,24,4,6,10,33,7,14,3,6,21
2019,40,1424,92,1140,90,N,0,26,59,13,27,27,32,15,25,13,17,9,2,22,36,68,5,16,13,20,12,23,13,11,9,0,24
2019,40,1429,86,1106,48,H,0,30,55,7,24,19,28,9,40,19,19,12,9,25,12,58,4,19,20,25,10,22,5,16,8,3,24
2019,40,1430,75,1451,63,A,0,31,66,6,18,7,15,11,34,13,7,5,2,19,22,60,4,16,15,23,8,29,6,6,4,5,15
2019,40,1439,73,1449,61,N,0,24,56,8,22,17,21,12,26,14,12,7,1,17,22,60,10,30,7,14,17,23,15,15,9,4,20
2019,40,1455,63,1379,60,H,0,23,60,5,18,12,23,15,33,14,15,5,4,16,19,52,8,20,14,26,4,27,10,10,7,3,18
2019,40,1459,92,1421,49,H,0,33,59,13,24,13,17,11,24,17,9,10,5,18,16,44,4,12,13,18,5,15,8,18,9,1,17
2019,40,1462,95,1184,77,H,0,35,49,7,16,18,25,3,32,23,27,12,4,20,30,72,12,38,5,15,16,17,19,23,15,1,23
2019,40,1464,58,1127,48,A,0,21,57,7,21,9,13,15,28,12,10,8,3,19,16,49,5,22,11,15,7,23,7,13,1,5,15
2019,41,1130,77,1193,67,H,0,24,58,8,21,21,29,9,34,10,13,10,6,8,26,64,14,40,1,2,4,31,20,15,3,1,18
2019,41,1145,92,1189,91,A,0,31,61,12,30,18,28,11,22,18,9,7,4,19,30,57,15,30,16,25,10,23,14,12,4,1,22
2019,41,1157,69,1300,65,H,0,20,46,8,19,21,25,6,18,12,17,6,4,16,23,51,8,24,11,14,10,20,14,19,12,2,18
2019,41,1180,92,1346,83,N,0,38,63,5,11,11,14,5,19,12,10,9,0,20,29,58,12,29,13,17,10,18,15,16,5,2,18
2019,41,1182,72,1263,46,H,0,24,55,8,21,16,23,12,22,17,13,11,3,14,18,50,3,15,7,11,11,24,9,25,6,4,20
2019,41,1195,76,1420,53,A,0,26,51,13,25,11,15,10,34,17,19,5,6,18,19,62,8,32,7,8,9,17,10,10,9,2,15
2019,41,1200,74,1224,67,H,0,26,59,8,25,14,19,7,27,14,12,10,2,25,22,56,3,13,20,31,12,29,13,16,2,1,16
2019,41,1216,87,1324,82,H,0,27,49,8,20,25,29,8,19,16,7,8,2,14,29,59,18,38,6,10,11,15,20,12,4,2,18
2019,41,1218,76,1290,51,H,0,28,53,8,20,12,18,6,34,17,16,6,4,17,21,60,1,12,8,14,10,22,10,13,8,0,21
2019,41,1222,68,1387,64,H,0,22,50,6,20,18,25,10,31,10,14,6,5,22,22,60,6,19,14,23,12,23,6,8,7,3,20
2019,41,1229,88,1156,77,H,0,33,66,7,28,15,16,6,34,18,19,4,6,22,23,66,11,34,20,25,10,28,13,14,8,0,20
2019,41,1260,80,1313,49,H,0,28,41,13,22,11,16,4,29,24,17,3,6,9,19,55,7,19,4,6,9,11,14,14,12,1,16
2019,41,1277,104,1453,83,H,0,38,75,11,28,17,26,15,41,31,14,7,12,20,30,74,12,27,11,15,6,28,18,9,6,4,22
2019,41,1279,90,1151,70,H,0,32,52,9,16,17,25,5,24,20,14,11,6,16,27,58,11,21,5,10,9,19,19,22,1,3,22
2019,41,1297,72,1275,66,H,0,28,61,7,24,9,12,11,24,11,7,3,0,17,20,51,6,25,20,22,8,22,9,10,3,6,14
2019,41,1304,79,1329,56,N,0,25,53,8,18,21,23,7,21,13,12,10,5,13,23,56,2,15,8,15,13,21,9,19,6,4,19
2019,41,1307,82,1146,70,H,0,30,66,11,36,11,17,16,33,18,16,6,3,15,28,71,6,24,8,13,13,25,15,11,8,4,18
2019,41,1310,77,1165,74,H,0,26,65,10,24,15,21,14,24,13,4,3,1,17,24,55,8,18,18,21,10,29,17,10,2,7,16
2019,41,1334,79,1169,77,A,0,25,58,4,15,25,28,12,25,10,13,8,0,24,25,50,8,18,19,28,8,22,14,16,8,8,22
2019,41,1344,87,1148,63,H,0,30,59,11,23,16,23,16,24,26,12,10,8,15,24,58,6,15,9,15,14,16,5,13,8,3,19
2019,41,1348,83,1452,70,N,0,29,62,5,17,20,33,10,30,17,9,6,2,28,18,56,5,25,29,37,10,32,10,15,1,1,28
2019,41,1362,68,1168,54,H,0,25,51,10,26,8,17,6,24,13,14,9,1,16,22,55,2,10,8,12,9,24,7,14,4,1,17
2019,41,1377,68,1161,63,A,0,25,59,6,25,12,21,11,28,17,4,3,3,18,22,57,7,26,12,17,8,30,13,6,2,4,18
2019,41,1385,73,1447,58,H,0,22,49,12,25,17,28,6,29,18,15,8,2,19,18,54,9,29,13,23,12,27,9,16,8,3,22
2019,41,1392,74,1174,68,H,0,28,69,11,25,7,8,15,27,14,6,5,5,12,24,55,11,25,9,10,4,27,11,7,5,4,11
2019,41,1395,90,1232,70,H,0,33,68,8,20,16,22,14,25,20,10,8,2,16,26,60,3,16,15,20,13,23,18,20,4,3,17
2019,41,1407,87,1443,81,A,0,33,61,12,25,9,12,7,25,20,15,6,6,20,26,65,4,18,25,31,17,24,11,16,11,1,16
2019,41,1409,72,1173,67,N,0,25,46,7,13,15,17,2,27,15,12,3,1,15,24,59,5,23,14,17,9,20,12,5,7,2,14
2019,41,1416,90,1391,65,H,0,29,62,10,28,22,31,11,36,18,6,4,7,15,23,69,7,26,12,16,12,25,10,9,6,1,24
2019,41,1431,68,1415,56,H,0,21,47,4,16,22,32,7,26,16,13,9,0,13,19,47,10,22,8,14,6,26,13,19,4,0,23
2019,41,1436,75,1318,70,H,0,27,57,3,18,18,27,7,29,10,12,7,1,19,26,55,8,25,10,18,5,28,11,16,8,2,25
2019,42,1123,77,1434,61,A,0,29,57,4,15,15,23,9,26,18,10,10,0,22,20,50,3,16,18,23,7,20,9,17,4,2,20
2019,42,1165,70,1255,64,H,0,22,56,16,32,10,15,8,27,19,20,4,3,17,23,59,7,25,11,15,11,29,8,21,11,6,22
2019,42,1179,79,1188,66,H,0,30,52,5,17,14,21,7,32,20,20,10,1,18,23,59,7,27,13,23,9,19,7,15,13,0,19
2019,42,1199,85,1369,68,H,0,31,62,7,26,16,25,17,29,15,15,6,5,13,25,59,14,37,4,10,7,21,14,11,6,1,21
2019,42,1205,79,1210,69,A,0,31,59,6,15,11,15,7,26,19,9,7,1,10,28,63,6,23,7,10,10,24,13,12,5,4,15
2019,42,1227,63,1230,57,H,0,22,55,7,30,12,16,13,25,16,18,5,7,20,21,50,2,17,13,19,7,21,12,16,8,2,16
2019,42,1285,60,1295,53,H,0,22,50,7,17,9,14,6,21,9,7,3,2,20,17,42,4,18,15,17,5,23,8,14,4,0,18
2019,42,1296,91,1442,76,H,0,34,56,10,19,13,19,8,31,15,14,3,2,15,26,65,9,23,15,18,9,18,11,7,7,3,16
2019,42,1308,74,1294,62,H,0,29,57,5,20,11,17,13,23,12,19,5,2,19,21,57,5,22,15,20,11,17,6,13,4,3,19
2019,42,1321,88,1152,46,H,0,33,65,13,34,9,14,14,24,23,8,8,6,17,15,48,2,11,14,22,10,18,8,18,5,4,16
2019,42,1333,82,1337,67,H,0,26,48,8,19,22,26,9,29,18,20,10,10,17,22,60,7,23,16,21,10,14,13,13,9,0,20
2019,42,1359,85,1223,61,H,0,31,64,12,24,11,18,11,30,13,11,8,6,17,20,65,7,24,14,20,20,26,10,15,5,1,16
2019,42,1370,67,1339,56,A,0,22,51,5,14,18,27,10,33,4,16,3,4,19,21,58,7,20,7,19,13,21,10,15,6,5,21
2019,42,1408,77,1411,70,H,0,28,52,7,21,14,26,8,30,19,20,8,6,24,24,66,6,32,16,26,15,23,10,14,10,1,23
2019,42,1428,93,1197,64,H,0,30,51,11,25,22,29,11,27,15,11,4,2,12,27,55,7,15,3,7,3,14,12,10,7,1,21
2019,42,1435,81,1113,65,H,0,24,55,12,28,21,29,7,32,13,10,3,4,18,21,65,7,24,16,20,13,29,9,10,4,1,19
2019,42,1448,67,1172,63,H,0,24,51,7,15,12,20,5,26,13,10,3,1,14,24,55,7,24,8,12,7,26,13,10,4,3,20
2019,42,1450,94,1351,80,H,0,24,46,7,20,39,51,4,35,15,18,6,2,22,27,72,12,35,14,24,14,25,11,17,9,0,33
2019,42,1465,73,1368,52,A,0,25,46,8,20,15,18,5,30,7,17,3,3,20,19,51,6,18,8,18,7,17,12,16,9,3,15
2019,43,1103,82,1398,60,H,0,26,54,13,29,17,26,7,28,16,16,6,1,18,19,52,5,18,17,24,9,24,9,19,10,5,22
2019,43,1104,84,1251,75,N,0,26,50,7,17,25,39,7,25,11,11,8,6,17,25,57,11,23,14,17,8,25,11,15,2,3,27
2019,43,1117,71,1283,63,H,0,16,47,9,20,30,35,9,27,13,15,6,5,24,19,48,4,20,21,26,6,25,9,18,5,5,28
2019,43,1138,71,1393,59,A,0,23,62,10,33,15,20,18,30,12,16,9,1,18,24,57,6,22,5,13,10,25,7,16,6,5,19
2019,43,1139,76,1342,67,H,0,30,55,7,18,9,14,7,24,17,13,7,2,13,24,54,9,24,10,13,7,19,14,13,6,1,14
2019,43,1150,55,1187,49,H,0,20,51,5,20,10,12,9,27,10,17,3,5,13,19,52,5,16,6,10,7,24,11,13,9,5,18
2019,43,1154,82,1144,76,A,0,26,56,7,30,23,31,11,34,14,15,7,1,14,28,67,12,40,8,11,7,24,16,11,6,3,24
2019,43,1155,78,1149,51,H,0,29,50,6,19,14,19,11,25,16,22,10,8,12,19,56,6,20,7,9,12,15,2,20,10,0,20
2019,43,1158,83,1373,58,A,0,32,52,10,17,9,13,7,26,9,9,7,2,10,21,54,9,36,7,10,8,16,9,11,5,4,14
2019,43,1163,97,1180,65,H,0,36,60,10,17,15,21,8,22,11,10,6,6,20,25,59,3,16,12,18,17,18,10,17,1,1,22
2019,43,1167,74,1142,61,H,0,25,55,4,17,20,31,18,23,15,16,12,4,19,18,47,9,28,16,24,10,18,10,18,5,1,20
2019,43,1176,76,1286,64,H,0,26,52,15,29,9,12,6,29,17,18,9,4,17,19,55,7,20,19,24,10,22,11,14,9,1,15
2019,43,1181,101,1343,50,H,0,35,67,10,26,21,25,15,35,23,11,12,14,10,18,61,9,33,5,6,8,17,13,19,9,0,16
2019,43,1189,76,1244,67,A,0,30,65,11,33,5,6,9,27,17,9,3,1,13,27,61,5,19,8,14,9,26,14,11,3,3,13
2019,43,1196,71,1273,63,H,0,24,57,12,33,11,15,11,27,16,12,4,7,13,23,57,7,23,10,15,11,23,8,12,6,2,18
2019,43,1204,79,1133,74,H,0,24,58,5,18,26,39,11,30,8,25,13,3,21,27,59,7,19,13,20,7,31,11,30,7,3,31
2019,43,1207,83,1111,73,H,0,28,64,11,24,16,22,10,36,17,15,6,5,13,27,75,9,32,10,11,13,31,16,12,10,2,19
2019,43,1208,81,1324,69,H,0,26,62,10,28,19,26,14,33,13,15,4,5,22,21,58,10,27,17,24,8,26,13,14,7,1,22
2019,43,1211,89,1426,55,H,0,31,59,6,24,21,25,9,44,20,15,8,8,17,19,71,8,34,9,11,10,21,11,11,10,0,21
2019,43,1234,78,1441,60,H,0,23,49,5,18,27,37,8,18,15,10,10,8,13,21,43,7,16,11,18,7,23,11,26,4,0,24
2019,43,1236,87,1237,77,H,0,29,53,8,25,21,24,5,29,13,15,8,9,16,26,66,8,21,17,22,13,20,10,12,8,3,18
2019,43,1240,64,1466,50,H,0,22,62,1,21,19,24,15,24,7,7,8,6,17,16,48,7,24,11,14,10,26,9,19,5,1,21
2019,43,1242,89,1377,53,H,0,34,66,9,23,12,15,10,32,19,12,11,5,16,22,58,3,13,6,13,7,24,14,17,8,2,15
2019,43,1266,92,1315,66,H,0,34,58,11,20,13,13,6,38,18,22,8,7,17,26,73,3,20,11,15,12,18,12,14,13,2,14
2019,43,1281,71,1462,56,H,0,26,58,8,23,11,15,11,27,12,13,9,3,19,19,49,6,19,12,21,8,24,12,17,5,1,16
2019,43,1291,56,1110,55,A,0,21,59,4,18,10,14,19,25,7,10,3,2,16,23,53,3,23,6,9,6,22,7,7,5,2,12
2019,43,1293,66,1191,64,H,0,23,59,6,21,14,21,12,22,12,8,4,8,16,23,53,6,21,12,16,10,28,14,15,5,4,18
2019,43,1317,74,1307,65,A,0,29,56,6,17,10,14,10,21,14,17,16,1,23,16,44,7,23,26,31,10,19,9,21,9,4,17
2019,43,1323,69,1127,56,H,0,25,65,5,21,14,20,15,32,15,10,7,7,10,25,61,6,28,0,2,6,28,5,15,6,2,20
2019,43,1326,75,1464,56,H,0,26,56,5,19,18,23,10,29,17,8,5,3,13,20,55,8,20,8,11,7,23,8,11,5,1,24
2019,43,1328,83,1166,70,H,0,30,58,5,17,18,28,8,31,13,14,2,5,19,29,63,7,30,5,14,9,26,10,18,4,1,21
2019,43,1332,71,1197,64,H,0,25,55,7,25,14,22,15,25,15,15,7,5,15,24,52,5,13,11,16,5,19,12,11,7,1,18
2019,43,1344,73,1107,43,H,0,24,57,6,18,19,24,11,31,12,14,9,4,17,15,50,6,25,7,13,7,24,5,22,6,2,27
